"BCE","0","0","960","7.824.000","-960","-7.824.000","13.696.746","3.34%"
"VNL","0","0","1.000","16.650.000","-1.000","-16.650.000","3.581.220","9.21%"
"BHN","0","0","1.000","69.900.000","-1.000","-69.900.000","73.094.730","17.47%"
"CNG","500","9.650.000","1.500","29.100.000","-1.000","-19.450.000","8.540.790","17.37%"
"AGM","0","0","1.000","12.000.000","-1.000","-12.000.000","7.734.460","6.50%"
"DHA","200","8.990.000","1.320","59.350.000","-1.120","-50.360.000","5.484.296","12.73%"
"ACC","0","0","1.300","17.940.000","-1.300","-17.940.000","3.315.384","15.85%"
"THG","20","1.102.000","1.400","77.015.000","-1.380","-75.913.000","6.983.273","0.90%"
"GAB","20","3.860.000","1.550","298.880.000","-1.530","-295.020.000","6.567.070","1.41%"
"DPM","100.600","1.719.300.000","102.600","1.739.640.000","-2.000","-20.340.000","141.880.109","12.75%"
"KOS","0","0","2.380","72.230.500","-2.380","-72.230.500","50.484.980","0.34%"
"DLG","18.000","23.400.000","20.610","26.790.000","-2.610","-3.390.000","141.178.325","1.83%"
"KHP","0","0","2.880","17.600.000","-2.880","-17.600.000","18.681.821","16.55%"
"NCT","7.090","495.762.000","10.000","699.239.000","-2.910","-203.477.000","9.762.192","11.69%"
"MHC","1.500","8.175.000","6.600","36.376.100","-5.100","-28.201.100","19.413.108","2.12%"
"HTL","40","620.000","5.440","84.320.000","-5.400","-83.700.000","386.331","45.78%"
"TDG","0","0","5.980","12.380.000","-5.980","-12.380.000","8.005.021","1.27%"
"VFG","0","0","8.000","388.000.000","-8.000","-388.000.000","14.855.628","2.70%"
"PXI","0","0","8.090","26.292.500","-8.090","-26.292.500","14.575.620","0.41%"
"VGC","2.390","61.964.500","11.210","292.014.000","-8.820","-230.049.500","185.517.628","7.62%"
"APG","0","0","9.750","98.570.000","-9.750","-98.570.000","33.418.710","1.79%"
"POM","0","0","11.690","145.898.500","-11.690","-145.898.500","115.001.271","7.88%"
"PMG","0","0","12.800","163.840.000","-12.800","-163.840.000","22.384.921","0.76%"
"FUESSVFL","100.570","1.144.498.000","114.480","1.303.211.800","-13.910","-158.713.800","2.921.370","299.92%"
"UDC","1.000","5.148.000","15.000","75.042.800","-14.000","-69.894.800","15.632.080","4.34%"
"HPX","0","0","15.320","424.350.000","-15.320","-424.350.000","92.911.270","13.87%"
"KDC","4.100","146.185.000","20.420","726.568.500","-16.320","-580.383.500","193.772.505","24.50%"
"YEG","0","0","17.500","787.500.000","-17.500","-787.500.000","21.916.737","29.93%"
"VCB","429.970","39.559.115.000","447.800","41.159.027.000","-17.830","-1.599.912.000","233.125.066","23.71%"
"TPB","0","0","19.930","447.612.000","-19.930","-447.612.000","24.730","30.00%"
"HTI","0","0","20.000","246.600.000","-20.000","-246.600.000","8.061.878","16.69%"
"EIB","8.000","137.600.000","28.080","477.360.000","-20.080","-339.760.000","8.003","30.00%"
"HAR","10.940","43.978.800","31.240","125.438.400","-20.300","-81.459.600","49.460.120","0.20%"
"PAC","30","801.000","28.790","774.161.000","-28.760","-773.360.000","14.987.923","16.75%"
"NAF","600","10.950.000","30.050","548.734.500","-29.450","-537.784.500","43.439.372","34.66%"
"CII","20.290","345.782.500","59.590","1.013.030.000","-39.300","-667.247.500","115.106.782","29.35%"
"PLX","92.200","4.648.587.500","136.910","6.878.511.000","-44.710","-2.229.923.500","55.208.500","15.73%"
